Funkcja celu,Podobienstwo
15668.0,33
17271.0,26
15900.0,32
16333.0,31
15900.0,32
15900.0,32
15782.0,34
16272.0,30
16729.0,24
15311.0,39
15129.0,36
15668.0,33
16093.0,29
15668.0,33
15129.0,36
16093.0,29
16007.0,40
16093.0,29
16272.0,30
15467.0,35
15900.0,32
15900.0,32
17271.0,26
17271.0,26
16093.0,29
15900.0,32
16684.0,25
15900.0,32
16333.0,31
16333.0,31
15900.0,32
15900.0,32
16315.0,28
15782.0,34
16272.0,30
16729.0,24
16684.0,25
16272.0,30
17271.0,26
16272.0,30
15860.0,27
15860.0,27
15860.0,27
15900.0,32
16272.0,30
15954.0,38
15668.0,33
16333.0,31
15860.0,27
16093.0,29
15782.0,34
15467.0,35
16315.0,28
15238.0,42
15668.0,33
16333.0,31
15668.0,33
15129.0,36
16272.0,30
15668.0,33
16333.0,31
17127.0,23
15782.0,34
16333.0,31
16729.0,24
16272.0,30
16333.0,31
16315.0,28
15129.0,36
15860.0,27
16007.0,40
16729.0,24
16333.0,31
15782.0,34
16272.0,30
15900.0,32
16315.0,28
16333.0,31
15297.0,44
15668.0,33
16272.0,30
16333.0,31
17271.0,26
16093.0,29
16684.0,25
16093.0,29
15860.0,27
16684.0,25
16093.0,29
16272.0,30
16093.0,29
18200.0,21
15129.0,36
15860.0,27
16272.0,30
16272.0,30
16684.0,25
16333.0,31
15900.0,32
15860.0,27
15129.0,36
16272.0,30
16093.0,29
15900.0,32
16315.0,28
16272.0,30
16093.0,29
15129.0,36
15566.0,37
17127.0,23
16333.0,31
16093.0,29
17271.0,26
16093.0,29
15467.0,35
17271.0,26
16729.0,24
15954.0,38
15860.0,27
15129.0,36
16272.0,30
16333.0,31
16315.0,28
16684.0,25
16333.0,31
15900.0,32
15566.0,37
16684.0,25
16093.0,29
15467.0,35
16684.0,25
16093.0,29
15782.0,34
16333.0,31
16093.0,29
16093.0,29
15668.0,33
15860.0,27
16333.0,31
17127.0,23
16315.0,28
15860.0,27
15668.0,33
15900.0,32
16333.0,31
15900.0,32
16333.0,31
16315.0,28
15467.0,35
15900.0,32
15954.0,38
15954.0,38
15900.0,32
16333.0,31
16729.0,24
16315.0,28
15668.0,33
17271.0,26
15467.0,35
16684.0,25
16684.0,25
16093.0,29
16729.0,24
15954.0,38
16729.0,24
16315.0,28
16684.0,25
15467.0,35
16315.0,28
17127.0,23
16272.0,30
17271.0,26
17271.0,26
15467.0,35
16333.0,31
16315.0,28
15668.0,33
15900.0,32
16093.0,29
15129.0,36
16093.0,29
16684.0,25
15860.0,27
16315.0,28
16093.0,29
17271.0,26
16333.0,31
15668.0,33
16684.0,25
16093.0,29
17271.0,26
16315.0,28
16315.0,28
16272.0,30
15860.0,27
16684.0,25
15467.0,35
15860.0,27
16729.0,24
15129.0,36
16729.0,24
16729.0,24
16315.0,28
15782.0,34
16315.0,28
16315.0,28
16093.0,29
16093.0,29
16729.0,24
16684.0,25
16684.0,25
17271.0,26
16315.0,28
19438.0,19
15668.0,33
16333.0,31
16684.0,25
16684.0,25
15900.0,32
16729.0,24
15782.0,34
16272.0,30
15860.0,27
17127.0,23
15900.0,32
16272.0,30
16272.0,30
17127.0,23
16093.0,29
15467.0,35
16333.0,31
16729.0,24
16315.0,28
18470.0,22
15900.0,32
15311.0,39
17271.0,26
15467.0,35
16333.0,31
15860.0,27
15668.0,33
16093.0,29
16272.0,30
17127.0,23
16272.0,30
16315.0,28
15668.0,33
17850.0,20
16315.0,28
15860.0,27
15954.0,38
15860.0,27
16684.0,25
16729.0,24
16333.0,31
18470.0,22
16315.0,28
18200.0,21
16684.0,25
19438.0,19
16729.0,24
16093.0,29
16729.0,24
16333.0,31
15860.0,27
17271.0,26
16684.0,25
17271.0,26
16272.0,30
16315.0,28
15782.0,34
16333.0,31
16333.0,31
16729.0,24
17271.0,26
15668.0,33
16272.0,30
17271.0,26
15860.0,27
16684.0,25
17271.0,26
17271.0,26
19438.0,19
16093.0,29
17271.0,26
16093.0,29
16093.0,29
16272.0,30
16093.0,29
17271.0,26
15782.0,34
16684.0,25
18200.0,21
16729.0,24
16684.0,25
18470.0,22
18470.0,22
15467.0,35
19438.0,19
16272.0,30
17271.0,26
15668.0,33
15860.0,27
17271.0,26
17127.0,23
15860.0,27
15860.0,27
16315.0,28
16684.0,25
16729.0,24
16684.0,25
16315.0,28
17850.0,20
16093.0,29
16684.0,25
18470.0,22
18470.0,22
18200.0,21
19438.0,19
16315.0,28
17271.0,26
17271.0,26
17127.0,23
17850.0,20
